"name","policy","size","assoc","level","miss","miss_ratio"
"181.mcf","2",19,8,1,0.25930544236543623,1.0074862472415975
"181.mcf","2",20,16,1,0.24275059638734095,0.9965743329043446
"181.mcf","2",20,32,1,0.2426236216640807,0.9966053846081835
"181.mcf","2",20,4,1,0.24340693176266698,0.9982566415873431
"181.mcf","2",20,64,1,0.2425912624767112,0.9963024936528494
"181.mcf","2",20,8,1,0.24313865648337865,0.9978308868161737
"181.mcf","2",21,16,1,0.18286024057890626,0.820204585917035
"181.mcf","2",21,32,1,0.1827278507145584,0.8159512939467134
"181.mcf","2",21,4,1,0.1962224849989763,0.9412740545133217
"181.mcf","2",21,64,1,0.1826726842115895,0.8150780507265204
"181.mcf","2",21,8,1,0.1833161038237088,0.8914197606505609
"181.mcf","2",22,16,1,0.11804762158281014,0.9587522054879379
"181.mcf","2",22,32,1,0.11856873510534208,0.9572029228606757
"181.mcf","2",22,4,1,0.11604340584873445,0.9708514655833074
"181.mcf","2",22,64,1,0.11880937381118777,0.9560076033442214
"181.mcf","2",22,8,1,0.11870745514191193,0.9545134619414839
"181.mcf","2",23,16,1,0.04948108406627097,1.1398595884172666
"181.mcf","2",23,32,1,0.04894730756611188,1.1863138988108362
"181.mcf","2",23,4,1,0.052949082347334295,1.0044449365224752
"181.mcf","2",23,64,1,0.048901203162852645,1.2019338560034152
"181.mcf","2",23,8,1,0.0507225035148617,1.0560135408778957
"181.mcf","2",24,16,1,0.03917861291488873,1.0469092846617385
"181.mcf","2",24,32,1,0.03925592317131064,1.048983799259851
"181.mcf","2",24,4,1,0.03894775385115309,1.0264844683737162
"181.mcf","2",24,64,1,0.03928374670075485,1.050039930605594
"181.mcf","2",24,8,1,0.039086980775473665,1.0434986410760714
"181.mcf","2",25,16,1,0.03687138231661413,1.0152405464870256
"181.mcf","2",25,32,1,0.036924476504467105,1.0163035043157784
"181.mcf","2",25,4,1,0.03688146345819149,1.0114471151382922
"181.mcf","2",25,64,1,0.03695633802022681,1.017054261880628
"181.mcf","2",25,8,1,0.036748287588682135,1.0116587451425822
"181.mcf","l",16,16,1,0.29552270908009504,1.0
"181.mcf","l",16,32,1,0.29478931491733507,1.0
"181.mcf","l",16,4,1,0.2969324020960101,1.0
"181.mcf","l",16,64,1,0.29425827692762146,1.0
"181.mcf","l",16,8,1,0.29617202043944674,1.0
"181.mcf","l",17,16,1,0.2799728516713716,1.0
"181.mcf","l",17,32,1,0.2795981878944601,1.0
"181.mcf","l",17,4,1,0.2827673304240636,1.0
"181.mcf","l",17,64,1,0.27953263480067186,1.0
"181.mcf","l",17,8,1,0.28096273498577184,1.0
"181.mcf","l",18,16,1,0.2688286874852523,1.0
"181.mcf","l",18,32,1,0.26856794969264675,1.0
"181.mcf","l",18,4,1,0.27031727066746164,1.0
"181.mcf","l",18,64,1,0.26846921980813004,1.0
"181.mcf","l",18,8,1,0.26929587736724825,1.0
"181.mcf","l",19,16,1,0.2571439676690298,1.0
"181.mcf","l",19,32,1,0.2570074055260273,1.0
"181.mcf","l",19,4,1,0.2583244789588571,1.0
"181.mcf","l",19,64,1,0.2569239072892719,1.0
"181.mcf","l",19,8,1,0.25737864221510726,1.0
"181.mcf","l",20,16,1,0.24358503763576378,1.0
"181.mcf","l",20,32,1,0.2434500409201265,1.0
"181.mcf","l",20,4,1,0.24383201836315552,1.0
"181.mcf","l",20,64,1,0.2434915741174883,1.0
"181.mcf","l",20,8,1,0.2436671982154939,1.0
"181.mcf","l",21,16,1,0.2229446698038858,1.0
"181.mcf","l",21,32,1,0.22394455658096138,1.0
"181.mcf","l",21,4,1,0.20846477607462746,1.0
"181.mcf","l",21,64,1,0.2241167996718401,1.0
"181.mcf","l",21,8,1,0.20564509775947096,1.0
"181.mcf","l",22,16,1,0.12312631033034457,1.0
"181.mcf","l",22,32,1,0.12387000945524712,1.0
"181.mcf","l",22,4,1,0.11952745601410118,1.0
"181.mcf","l",22,64,1,0.12427659926090473,1.0
"181.mcf","l",22,8,1,0.1243643593045409,1.0
"181.mcf","l",23,16,1,0.04340980640867979,1.0
"181.mcf","l",23,32,1,0.04125999671349782,1.0
"181.mcf","l",23,4,1,0.05271476854734437,1.0
"181.mcf","l",23,64,1,0.04068543615657474,1.0
"181.mcf","l",23,8,1,0.04803205787749138,1.0
"181.mcf","l",24,16,1,0.037423121075430645,1.0
"181.mcf","l",24,32,1,0.03742281167641397,1.0
"181.mcf","l",24,4,1,0.03794285744319049,1.0
"181.mcf","l",24,64,1,0.03741166936203899,1.0
"181.mcf","l",24,8,1,0.03745762499045192,1.0
"181.mcf","l",25,16,1,0.036317878008515235,1.0
"181.mcf","l",25,32,1,0.036332135378521924,1.0
"181.mcf","l",25,4,1,0.03646405521968273,1.0
"181.mcf","l",25,64,1,0.036336643388024455,1.0
"181.mcf","l",25,8,1,0.03632478616443222,1.0
"183.equake","2",16,16,1,0.0629464343049399,1.0109493737028838
"183.equake","2",16,32,1,0.06277846654620678,1.008572269946405
"183.equake","2",16,4,1,0.09419153219734848,0.9415283222033295
"183.equake","2",16,64,1,0.06274667524173463,1.0081415825162447
"183.equake","2",16,8,1,0.06688289822851948,0.9585034249951967
"183.equake","2",17,16,1,0.062052558063892684,1.006962067898085
"183.equake","2",17,32,1,0.06190604832564668,1.004822350655683
"183.equake","2",17,4,1,0.09289536941112836,0.9377271011101895
"183.equake","2",17,64,1,0.06187188266362335,1.0043784705966006
"183.equake","2",17,8,1,0.06227829297611866,1.0093951242117905
"183.equake","2",18,16,1,0.06135597550590994,1.0058076691621485
"183.equake","2",18,32,1,0.061318933752060927,1.005666413092953
"183.equake","2",18,4,1,0.06144191415089017,1.0054180664712813
"183.equake","2",18,64,1,0.06129431103153714,1.0053240810952928
"183.equake","2",18,8,1,0.06164257899986532,1.0095166634777815
"183.equake","2",19,16,1,0.06105712281346118,1.0027764430380155
"183.equake","2",19,32,1,0.061009317083373815,1.002007377094414
"183.equake","2",19,4,1,0.060951533279407256,1.0009700944717357
"183.equake","2",19,64,1,0.06100146360994014,1.001878831254183
"183.equake","2",19,8,1,0.061008353575961745,1.0019659607798126
"183.equake","2",20,16,1,0.06067308074734919,0.9966573185122887
"183.equake","2",20,32,1,0.06068004619551828,0.9967767904551846
"183.equake","2",20,4,1,0.060701692921374124,0.9977747029259151
"183.equake","2",20,64,1,0.06066285291636433,0.9964966499819462
"183.equake","2",20,8,1,0.06066793686100408,0.9966071307766131
"183.equake","2",21,16,1,0.05938128926549399,0.9962386429407215
"183.equake","2",21,32,1,0.059395468808906254,0.9960044717899607
"183.equake","2",21,4,1,0.05932690992838553,0.9986245080835747
"183.equake","2",21,64,1,0.05940188812153763,0.995787130397916
"183.equake","2",21,8,1,0.05941538943565406,0.9962365844764605
"183.equake","2",22,16,1,0.05630256450485093,1.0034770419673327
"183.equake","2",22,32,1,0.056302618896398385,1.0038043193342838
"183.equake","2",22,4,1,0.05604595295417533,0.9981068150191688
"183.equake","2",22,64,1,0.056322648306241105,1.0034916547495514
"183.equake","2",22,8,1,0.0562317655806003,1.0016502833600711
"183.equake","2",23,16,1,0.0515290868179787,1.0151810208984189
"183.equake","2",23,32,1,0.05160249431644405,1.0147828411860884
"183.equake","2",23,4,1,0.050840862797798855,1.010470699879722
"183.equake","2",23,64,1,0.05163839384779649,1.013719895932338
"183.equake","2",23,8,1,0.05131579202967798,1.012705210301196
"183.equake","2",24,16,1,0.04669169462271953,1.0056873655784666
"183.equake","2",24,32,1,0.046714565713408915,1.006388814151582
"183.equake","2",24,4,1,0.04655466899429929,1.0054837769650202
"183.equake","2",24,64,1,0.046715443748389276,1.0068762445606936
"183.equake","2",24,8,1,0.04658945405394467,1.0037634354470877
"183.equake","2",25,16,1,0.024128159273369774,0.5479441992102874
"183.equake","2",25,32,1,0.023972430722845793,0.5435705655180989
"183.equake","2",25,4,1,0.026336917873214568,0.651083382810261
"183.equake","2",25,64,1,0.023825201684135475,0.5402475935065283
"183.equake","2",25,8,1,0.024671686236874945,0.5616646335719002
"183.equake","l",16,16,1,0.062264675108686246,1.0
"183.equake","l",16,32,1,0.062244886575696545,1.0
"183.equake","l",16,4,1,0.1000411033594029,1.0
"183.equake","l",16,64,1,0.06223994360506755,1.0
"183.equake","l",16,8,1,0.06977846555827867,1.0
"183.equake","l",17,16,1,0.061623530857939965,1.0
"183.equake","l",17,32,1,0.061608948373063896,1.0
"183.equake","l",17,4,1,0.09906439656180151,1.0
"183.equake","l",17,64,1,0.06160215941991615,1.0
"183.equake","l",17,8,1,0.06169862671443961,1.0
"183.equake","l",18,16,1,0.061001697826603675,1.0
"183.equake","l",18,32,1,0.06097343309246351,1.0
"183.equake","l",18,4,1,0.061110811710926416,1.0
"183.equake","l",18,64,1,0.060969703386352256,1.0
"183.equake","l",18,8,1,0.06106147746735239,1.0
"183.equake","l",19,16,1,0.06088807055387368,1.0
"183.equake","l",19,32,1,0.060887093726082635,1.0
"183.equake","l",19,4,1,0.060892461838807053,1.0
"183.equake","l",19,64,1,0.060887067085324695,1.0
"183.equake","l",19,8,1,0.06088864888032724,1.0
"183.equake","l",20,16,1,0.060876571736728884,1.0
"183.equake","l",20,32,1,0.06087626314794944,1.0
"183.equake","l",20,4,1,0.060837073482991715,1.0
"183.equake","l",20,64,1,0.06087612328397027,1.0
"183.equake","l",20,8,1,0.06087447599710446,1.0
"183.equake","l",21,16,1,0.05960548678398065,1.0
"183.equake","l",21,32,1,0.05963373708771027,1.0
"183.equake","l",21,4,1,0.059408626013232664,1.0
"183.equake","l",21,64,1,0.059653199271415235,1.0
"183.equake","l",21,8,1,0.05963983893130955,1.0
"183.equake","l",22,16,1,0.056107476454537376,1.0
"183.equake","l",22,32,1,0.056089237525634376,1.0
"183.equake","l",22,4,1,0.0561522595686304,1.0
"183.equake","l",22,64,1,0.056126673340694544,1.0
"183.equake","l",22,8,1,0.05613912012480929,1.0
"183.equake","l",23,16,1,0.050758520655140194,1.0
"183.equake","l",23,32,1,0.05085077537981479,1.0
"183.equake","l",23,4,1,0.050314039589520534,1.0
"183.equake","l",23,64,1,0.0509395090843153,1.0
"183.equake","l",23,8,1,0.05067199369342218,1.0
"183.equake","l",24,16,1,0.046427643640389864,1.0
"183.equake","l",24,32,1,0.04641800967630069,1.0
"183.equake","l",24,4,1,0.04630076592068067,1.0
"183.equake","l",24,64,1,0.04639641068180282,1.0
"183.equake","l",24,8,1,0.046414775044274444,1.0
"183.equake","l",25,16,1,0.0440339715397005,1.0
"183.equake","l",25,32,1,0.0441017822589358,1.0
"183.equake","l",25,4,1,0.040450913920636315,1.0
"183.equake","l",25,64,1,0.04410052348312325,1.0
"183.equake","l",25,8,1,0.043926009868158554,1.0
"186.crafty","2",16,16,1,0.002838268603539298,1.326324349220971
"186.crafty","2",16,32,1,0.0026194126599164195,1.35885638198461
"186.crafty","2",16,4,1,0.005234600002421808,1.010519613753313
"186.crafty","2",16,64,1,0.0024959675918480853,1.3761054683723053
"186.crafty","2",16,8,1,0.003218374514382999,1.2443118833504423
"186.crafty","2",17,16,1,0.001168502829238143,1.2493655135923993
"186.crafty","2",17,32,1,0.0011256813852829838,1.2624612729313038
"186.crafty","2",17,4,1,0.0018201982220111762,1.1057031155802135
"186.crafty","2",17,64,1,0.0011034672004386348,1.2613371831012181
"186.crafty","2",17,8,1,0.0013405947869200231,1.2125641883251028
"186.crafty","2",18,16,1,0.0006279898394602478,1.1686421146105563
"186.crafty","2",18,32,1,0.0006126302396823129,1.1727948448349452
"186.crafty","2",18,4,1,0.000707305627231913,1.1100774730679208
"186.crafty","2",18,64,1,0.000605880335903109,1.173139137278851
"186.crafty","2",18,8,1,0.0006471546720031356,1.1539412538998013
"186.crafty","2",19,16,1,0.0003258823635660472,1.1214934032001498
"186.crafty","2",19,32,1,0.0003235032434021788,1.1269245158815477
"186.crafty","2",19,4,1,0.0003615487735655268,1.0873634371320162
"186.crafty","2",19,64,1,0.0003191596497315732,1.122183344327492
"186.crafty","2",19,8,1,0.00033450293554267006,1.1148522208780205
"186.crafty","2",20,16,1,8.410801553031457e-5,1.1750170933677735
"186.crafty","2",20,32,1,8.168267246040523e-5,1.1972302480820962
"186.crafty","2",20,4,1,9.89537253528538e-5,1.0923402467208934
"186.crafty","2",20,64,1,8.137542608495707e-5,1.2137686302342088
"186.crafty","2",20,8,1,8.991850671909961e-5,1.1417597403718345
"186.crafty","2",21,16,1,2.848826459077928e-5,1.0
"186.crafty","2",21,32,1,2.848826459077928e-5,1.0
"186.crafty","2",21,4,1,2.9261818518345655e-5,1.0051837668705925
"186.crafty","2",21,64,1,2.848826459077928e-5,1.0
"186.crafty","2",21,8,1,2.848826459077928e-5,1.0
"186.crafty","2",22,16,1,2.848826459077928e-5,1.0
"186.crafty","2",22,32,1,2.848826459077928e-5,1.0
"186.crafty","2",22,4,1,2.848826459077928e-5,1.0
"186.crafty","2",22,64,1,2.848826459077928e-5,1.0
"186.crafty","2",22,8,1,2.848826459077928e-5,1.0
"186.crafty","2",23,16,1,2.848826459077928e-5,1.0
"186.crafty","2",23,32,1,2.848826459077928e-5,1.0
"186.crafty","2",23,4,1,2.848826459077928e-5,1.0
"186.crafty","2",23,64,1,2.848826459077928e-5,1.0
"186.crafty","2",23,8,1,2.848826459077928e-5,1.0
"186.crafty","2",24,16,1,2.848826459077928e-5,1.0
"186.crafty","2",24,32,1,2.848826459077928e-5,1.0
"186.crafty","2",24,4,1,2.848826459077928e-5,1.0
"186.crafty","2",24,64,1,2.848826459077928e-5,1.0
"186.crafty","2",24,8,1,2.848826459077928e-5,1.0
"186.crafty","2",25,16,1,2.848826459077928e-5,1.0
"186.crafty","2",25,32,1,2.848826459077928e-5,1.0
"186.crafty","2",25,4,1,2.848826459077928e-5,1.0
"186.crafty","2",25,64,1,2.848826459077928e-5,1.0
"186.crafty","2",25,8,1,2.848826459077928e-5,1.0
"186.crafty","l",16,16,1,0.002139950612537862,1.0
"186.crafty","l",16,32,1,0.0019276596810700237,1.0
"186.crafty","l",16,4,1,0.0051801072746913285,1.0
"186.crafty","l",16,64,1,0.0018137909115355695,1.0
"186.crafty","l",16,8,1,0.0025864693228816417,1.0
"186.crafty","l",17,16,1,0.000935276999825499,1.0
"186.crafty","l",17,32,1,0.0008916561714952798,1.0
"186.crafty","l",17,4,1,0.001646190732723073,1.0
"186.crafty","l",17,64,1,0.000874839190679821,1.0
"186.crafty","l",17,8,1,0.0011055866566303323,1.0
"186.crafty","l",18,16,1,0.0005373671131726431,1.0
"186.crafty","l",18,32,1,0.0005223677801623797,1.0
"186.crafty","l",18,4,1,0.000637167805303834,1.0
"186.crafty","l",18,64,1,0.0005164607646698034,1.0
"186.crafty","l",18,8,1,0.0005608211594966767,1.0
"186.crafty","l",19,16,1,0.00029057893932871214,1.0
"186.crafty","l",19,32,1,0.0002870673579668423,1.0
"186.crafty","l",19,4,1,0.00033250039611331105,1.0
"186.crafty","l",19,64,1,0.0002844095408694921,1.0
"186.crafty","l",19,8,1,0.0003000423995919627,1.0
"186.crafty","l",20,16,1,7.158024849600146e-5,1.0
"186.crafty","l",20,32,1,6.822636881356517e-5,1.0
"186.crafty","l",20,4,1,9.058873885669227e-5,1.0
"186.crafty","l",20,64,1,6.704360621781342e-5,1.0
"186.crafty","l",20,8,1,7.875431541299226e-5,1.0
"186.crafty","l",21,16,1,2.848826459077928e-5,1.0
"186.crafty","l",21,32,1,2.848826459077928e-5,1.0
"186.crafty","l",21,4,1,2.911091432509457e-5,1.0
"186.crafty","l",21,64,1,2.848826459077928e-5,1.0
"186.crafty","l",21,8,1,2.848826459077928e-5,1.0
"186.crafty","l",22,16,1,2.848826459077928e-5,1.0
"186.crafty","l",22,32,1,2.848826459077928e-5,1.0
"186.crafty","l",22,4,1,2.848826459077928e-5,1.0
"186.crafty","l",22,64,1,2.848826459077928e-5,1.0
"186.crafty","l",22,8,1,2.848826459077928e-5,1.0
"186.crafty","l",23,16,1,2.848826459077928e-5,1.0
"186.crafty","l",23,32,1,2.848826459077928e-5,1.0
"186.crafty","l",23,4,1,2.848826459077928e-5,1.0
"186.crafty","l",23,64,1,2.848826459077928e-5,1.0
"186.crafty","l",23,8,1,2.848826459077928e-5,1.0
"186.crafty","l",24,16,1,2.848826459077928e-5,1.0
"186.crafty","l",24,32,1,2.848826459077928e-5,1.0
"186.crafty","l",24,4,1,2.848826459077928e-5,1.0
"186.crafty","l",24,64,1,2.848826459077928e-5,1.0
"186.crafty","l",24,8,1,2.848826459077928e-5,1.0
"186.crafty","l",25,16,1,2.848826459077928e-5,1.0
"186.crafty","l",25,32,1,2.848826459077928e-5,1.0
"186.crafty","l",25,4,1,2.848826459077928e-5,1.0
"186.crafty","l",25,64,1,2.848826459077928e-5,1.0
"186.crafty","l",25,8,1,2.848826459077928e-5,1.0
"188.ammp","2",16,16,1,0.04208343141069543,0.9930994812036757
"188.ammp","2",16,32,1,0.04205540409507405,0.9939349619807138
"188.ammp","2",16,4,1,0.0425433230092471,0.9970672997946758
"188.ammp","2",16,64,1,0.042095041748687036,0.9946163248498252
"188.ammp","2",16,8,1,0.0421671776045812,0.9950656614003698
"188.ammp","2",17,16,1,0.03440898322511372,0.9868984060521506
"188.ammp","2",17,32,1,0.034373931957185105,0.9879202321078006
"188.ammp","2",17,4,1,0.03481914040648724,0.9904032023375297
"188.ammp","2",17,64,1,0.03436836785882777,0.9879585759136464
"188.ammp","2",17,8,1,0.034523919527677,0.9852912362286801
"188.ammp","2",18,16,1,0.02838342328829368,0.9667465253600526
"188.ammp","2",18,32,1,0.028327164519240083,0.9630690154989967
"188.ammp","2",18,4,1,0.02873729349736342,0.983120174944806
"188.ammp","2",18,64,1,0.02830304402527488,0.9611010992166278
"188.ammp","2",18,8,1,0.028463744801800202,0.9726260407424279
"188.ammp","2",19,16,1,0.02159658913545291,0.9536283772989105
"188.ammp","2",19,32,1,0.021520248309257792,0.9527775498481988
"188.ammp","2",19,4,1,0.022302594382200235,0.9690742302505853
"188.ammp","2",19,64,1,0.021482682923027234,0.9511589632373193
"188.ammp","2",19,8,1,0.02179371508109429,0.9578845789685689
"188.ammp","2",20,16,1,0.014280174495872577,0.9779800256724485
"188.ammp","2",20,32,1,0.01417636101797633,0.9773571680881687
"188.ammp","2",20,4,1,0.015113777961503,0.9761355329084485
"188.ammp","2",20,64,1,0.014136950333376721,0.9763696770902832
"188.ammp","2",20,8,1,0.014540197718455636,0.975083955473405
"188.ammp","2",21,16,1,0.009914199897704663,1.0175846812790303
"188.ammp","2",21,32,1,0.009905846363603126,1.0178564725780135
"188.ammp","2",21,4,1,0.010274697870567182,0.9996938388298606
"188.ammp","2",21,64,1,0.009906614566417608,1.018322278892195
"188.ammp","2",21,8,1,0.0099531432141584,1.0135981878747793
"188.ammp","2",22,16,1,0.0056334635796583404,0.7454573501403159
"188.ammp","2",22,32,1,0.005625150335914207,0.7443054345935085
"188.ammp","2",22,4,1,0.0060805428445558805,0.9353148258058145
"188.ammp","2",22,64,1,0.005622629502552699,0.744052274757759
"188.ammp","2",22,8,1,0.005652293949696546,0.7608617050279023
"188.ammp","2",23,16,1,0.0018164746473671414,0.8165157940808042
"188.ammp","2",23,32,1,0.00180338565325885,0.7955706570843714
"188.ammp","2",23,4,1,0.0028225060695509637,0.8343221011846159
"188.ammp","2",23,64,1,0.0018016195925926893,0.7921253770262578
"188.ammp","2",23,8,1,0.0019213222444367285,0.8521767153055098
"188.ammp","2",24,16,1,0.0004924408352855612,0.9466432244872668
"188.ammp","2",24,32,1,0.0004888496214290487,0.9423574794180087
"188.ammp","2",24,4,1,0.0006372175195533435,0.9495134051235048
"188.ammp","2",24,64,1,0.00048731590182391133,0.9396563556084992
"188.ammp","2",24,8,1,0.0005295858587872154,0.8850183365577545
"188.ammp","2",25,16,1,0.00045608550278900396,1.0
"188.ammp","2",25,32,1,0.00045608550278900396,1.0
"188.ammp","2",25,4,1,0.00045608550278900396,1.0
"188.ammp","2",25,64,1,0.00045608550278900396,1.0
"188.ammp","2",25,8,1,0.00045608550278900396,1.0
"188.ammp","l",16,16,1,0.04237584673761852,1.0
"188.ammp","l",16,32,1,0.04231202815450422,1.0
"188.ammp","l",16,4,1,0.042668456801269045,1.0
"188.ammp","l",16,64,1,0.04232289446389578,1.0
"188.ammp","l",16,8,1,0.04237627650143081,1.0
"188.ammp","l",17,16,1,0.03486578052421685,1.0
"188.ammp","l",17,32,1,0.03479423827958841,1.0
"188.ammp","l",17,4,1,0.03515653051636728,1.0
"188.ammp","l",17,64,1,0.03478725596065049,1.0
"188.ammp","l",17,8,1,0.035039304378491606,1.0
"188.ammp","l",18,16,1,0.029359736542857114,1.0
"188.ammp","l",18,32,1,0.02941343150216797,1.0
"188.ammp","l",18,4,1,0.029230702644238563,1.0
"188.ammp","l",18,64,1,0.029448560664787567,1.0
"188.ammp","l",18,8,1,0.029264839321054132,1.0
"188.ammp","l",19,16,1,0.022646755958147788,1.0
"188.ammp","l",19,32,1,0.022586854940784974,1.0
"188.ammp","l",19,4,1,0.023014330260782173,1.0
"188.ammp","l",19,64,1,0.02258579664739719,1.0
"188.ammp","l",19,8,1,0.02275192184904086,1.0
"188.ammp","l",20,16,1,0.014601703635055004,1.0
"188.ammp","l",20,32,1,0.014504790552369962,1.0
"188.ammp","l",20,4,1,0.015483278143221244,1.0
"188.ammp","l",20,64,1,0.014479096048442214,1.0
"188.ammp","l",20,8,1,0.014911739278282293,1.0
"188.ammp","l",21,16,1,0.00974287455393219,1.0
"188.ammp","l",21,32,1,0.009732065994052904,1.0
"188.ammp","l",21,4,1,0.010277844547480349,1.0
"188.ammp","l",21,64,1,0.009728368682255231,1.0
"188.ammp","l",21,8,1,0.009819614254665597,1.0
"188.ammp","l",22,16,1,0.00755705685724068,1.0
"188.ammp","l",22,32,1,0.007557583317910744,1.0
"188.ammp","l",22,4,1,0.0065010653918772515,1.0
"188.ammp","l",22,64,1,0.007556766766667378,1.0
"188.ammp","l",22,8,1,0.007428805934567656,1.0
"188.ammp","l",23,16,1,0.0022246656592993953,1.0
"188.ammp","l",23,32,1,0.0022667825129045684,1.0
"188.ammp","l",23,4,1,0.003382993289454296,1.0
"188.ammp","l",23,64,1,0.0022744121635847655,1.0
"188.ammp","l",23,8,1,0.002254605423885496,1.0
"188.ammp","l",24,16,1,0.0005201968625004245,1.0
"188.ammp","l",24,32,1,0.0005187517816815734,1.0
"188.ammp","l",24,4,1,0.0006710990241053622,1.0
"188.ammp","l",24,64,1,0.0005186107654306633,1.0
"188.ammp","l",24,8,1,0.0005983897021241613,1.0
"188.ammp","l",25,16,1,0.00045608550278900396,1.0
"188.ammp","l",25,32,1,0.00045608550278900396,1.0
"188.ammp","l",25,4,1,0.00045608550278900396,1.0
"188.ammp","l",25,64,1,0.00045608550278900396,1.0
"188.ammp","l",25,8,1,0.00045608550278900396,1.0
"189.lucas","2",16,16,1,0.08641679435813855,1.0001358339290733
"189.lucas","2",16,32,1,0.08641449431783603,1.0001396968089082
"189.lucas","2",16,4,1,0.08642792285872077,1.0001335481817621
"189.lucas","2",16,64,1,0.08641929489167019,1.000194214341977
"189.lucas","2",16,8,1,0.08642152059178662,1.0001618489152888
"189.lucas","2",17,16,1,0.08640375554004749,1.0000183029943386
"189.lucas","2",17,32,1,0.08639951814944119,1.0000183821152084
"189.lucas","2",17,4,1,0.08641029747642213,1.0000698208446142
"189.lucas","2",17,64,1,0.08639523345144375,1.0000251627534718
"189.lucas","2",17,8,1,0.08640690711339051,1.000062965944732
"189.lucas","2",18,16,1,0.08639368807666654,1.0000468332569425
"189.lucas","2",18,32,1,0.08638932228028429,1.0000626658049054
"189.lucas","2",18,4,1,0.08639833771739562,1.0000402595667772
"189.lucas","2",18,64,1,0.08638256858701597,1.0000752162212074
"189.lucas","2",18,8,1,0.08639618861019817,1.0000287609431087
"189.lucas","2",19,16,1,0.08637783108970334,1.000050832482974
"189.lucas","2",19,32,1,0.08637519989766285,1.0000547465621494
"189.lucas","2",19,4,1,0.08637971887988308,1.0000354692683306
"189.lucas","2",19,64,1,0.08636921438631731,1.000050263679559
"189.lucas","2",19,8,1,0.0863794643210641,1.0000322613775605
"189.lucas","2",20,16,1,0.08633937468617318,1.0001238982922362
"189.lucas","2",20,32,1,0.08633818524319598,1.0001295894896711
"189.lucas","2",20,4,1,0.08633584915916688,1.0000693852262805
"189.lucas","2",20,64,1,0.08633457636507195,1.000137242212855
"189.lucas","2",20,8,1,0.08634007979157445,1.000090101695929
"189.lucas","2",21,16,1,0.08624339249501806,1.0003759651156217
"189.lucas","2",21,32,1,0.08624345331880666,1.0004023933611863
"189.lucas","2",21,4,1,0.08622580991464474,1.0001957740862162
"189.lucas","2",21,64,1,0.08624234947968008,1.0004087771987877
"189.lucas","2",21,8,1,0.08624095278527504,1.0002945792172089
"189.lucas","2",22,16,1,0.08599272639850307,1.0006642412428566
"189.lucas","2",22,32,1,0.08599817350668278,1.0006845802159672
"189.lucas","2",22,4,1,0.0859637314732007,1.000467910544376
"189.lucas","2",22,64,1,0.0860010277192815,1.00069043306431
"189.lucas","2",22,8,1,0.08598221064127275,1.0005863587530395
"189.lucas","2",23,16,1,0.08523622714860117,0.9968228072896862
"189.lucas","2",23,32,1,0.08527735304063132,0.9972732639104493
"189.lucas","2",23,4,1,0.08475986875262675,0.9987017396995929
"189.lucas","2",23,64,1,0.08530023630154511,0.997562053380227
"189.lucas","2",23,8,1,0.08518804794982551,0.9966317570528073
"189.lucas","2",24,16,1,0.08221199629159613,0.9931885542325077
"189.lucas","2",24,32,1,0.08243683480528216,0.9864772762163977
"189.lucas","2",24,4,1,0.0802529409062089,1.0001330714464807
"189.lucas","2",24,64,1,0.08255184132587388,0.9877703927733493
"189.lucas","2",24,8,1,0.08140534895435403,0.9931894076691825
"189.lucas","2",25,16,1,0.06892860799927661,0.9468986085240141
"189.lucas","2",25,32,1,0.06994293928908457,0.9452493728384237
"189.lucas","2",25,4,1,0.06394578581986407,1.012408678706512
"189.lucas","2",25,64,1,0.07031294165884697,0.9405945188961129
"189.lucas","2",25,8,1,0.06466810885876742,1.015376204720739
"189.lucas","l",16,16,1,0.08640505761967027,1.0
"189.lucas","l",16,32,1,0.08640242417489687,1.0
"189.lucas","l",16,4,1,0.08641638210801578,1.0
"189.lucas","l",16,64,1,0.08640251428421332,1.0
"189.lucas","l",16,8,1,0.08640753562587279,1.0
"189.lucas","l",17,16,1,0.0864021741215437,1.0
"189.lucas","l",17,32,1,0.08639792997273867,1.0
"189.lucas","l",17,4,1,0.08640426465768547,1.0
"189.lucas","l",17,64,1,0.08639305956418426,1.0
"189.lucas","l",17,8,1,0.08640146676340953,1.0
"189.lucas","l",18,16,1,0.0863896421683577,1.0
"189.lucas","l",18,32,1,0.08638390896309824,1.0
"189.lucas","l",18,4,1,0.08639485949778046,1.0
"189.lucas","l",18,64,1,0.08637607170529955,1.0
"189.lucas","l",18,8,1,0.08639370384579692,1.0
"189.lucas","l",19,16,1,0.08637344051325906,1.0
"189.lucas","l",19,32,1,0.08637047141128186,1.0
"189.lucas","l",19,4,1,0.0863766551631236,1.0
"189.lucas","l",19,64,1,0.08636487336999708,1.0
"189.lucas","l",19,8,1,0.08637667769045271,1.0
"189.lucas","l",20,16,1,0.08632867871030996,1.0
"189.lucas","l",20,32,1,0.08632699817155808,1.0
"189.lucas","l",20,4,1,0.08632985914235553,1.0
"189.lucas","l",20,64,1,0.08632272924269101,1.0
"189.lucas","l",20,8,1,0.08633230110483145,1.0
"189.lucas","l",21,16,1,0.08621098017388913,1.0
"189.lucas","l",21,32,1,0.08620876348470433,1.0
"189.lucas","l",21,4,1,0.08620893243967269,1.0
"189.lucas","l",21,64,1,0.08620710997874738,1.0
"189.lucas","l",21,8,1,0.08621555547443215,1.0
